observed_on,latitude,longitude,positional_accuracy,species_guess,scientific_name,taxon_id,taxon_genus_name,taxon_species_name
2/29/2020,32.20442503,-110.7185096,1326,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
2/29/2020,32.20305956,-110.7119523,922,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
2/29/2020,32.24831199,-110.9091134,24,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
3/1/2020,32.3195002,-110.8109551,5,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/3/2020,32.21157443,-110.9757053,50,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
3/5/2020,32.26064741,-110.728609,340,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/6/2020,32.2747864,-110.7117722,97,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
3/6/2020,32.2753838,-110.7085402,666,Echo Azure,Celastrina echo,52484,Celastrina,Celastrina echo
3/7/2020,32.21968652,-110.9645726,10,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
3/7/2020,32.27903801,-111.021766,23,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
3/7/2020,32.27948508,-111.0234535,23,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
3/7/2020,32.27818328,-111.0247141,37,Mourning Cloak,Nymphalis antiopa,56832,Nymphalis,Nymphalis antiopa
3/7/2020,32.27818328,-111.0247141,37,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
3/7/2020,32.27818328,-111.0247141,37,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
3/7/2020,32.27948186,-111.0233587,33,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
3/7/2020,32.27941425,-111.0211193,55,Mourning Cloak,Nymphalis antiopa,56832,Nymphalis,Nymphalis antiopa
3/7/2020,32.2328814,-110.9003226,202,West Coast Lady,Vanessa annabella,50786,Vanessa,Vanessa annabella
3/7/2020,32.26305556,-111.2103694,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/7/2020,32.23323333,-110.9486783,11,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/9/2020,32.25700309,-110.7316476,31,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/9/2020,32.271583,-111.204167,2,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
3/9/2020,32.20704951,-111.0923656,88,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/10/2020,32.244013,-111.168174,209,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/10/2020,32.16411518,-111.0255541,2,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
3/11/2020,32.27635563,-110.7065488,109,Desert Marble,Euchloe lotta,209719,Euchloe,Euchloe lotta
3/11/2020,32.27578589,-110.7104988,31,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/11/2020,32.27525718,-110.7086344,61,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
3/12/2020,32.23018245,-110.9132682,11,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/12/2020,32.31074802,-111.1262835,17,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/14/2020,32.22547885,-111.1459258,5149,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/14/2020,32.21892844,-110.7230896,119,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
3/14/2020,32.21739324,-110.7230295,180,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/14/2020,32.22064198,-110.7187841,335,Desert Orangetip,Anthocharis cethura,199298,Anthocharis,Anthocharis cethura
3/14/2020,32.23041667,-110.952155,65,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
3/15/2020,32.213918,-110.964821,717,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/15/2020,32.28169167,-110.7328417,5,Desert Marble,Euchloe lotta,209719,Euchloe,Euchloe lotta
3/15/2020,32.24672167,-110.95378,10,小紅蛺蝶,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/16/2020,32.21117963,-110.8376232,50,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
3/19/2020,32.2620361,-111.0311139,5,Red Admiral,Vanessa atalanta,49133,Vanessa,Vanessa atalanta
3/19/2020,32.16771001,-110.991339,2,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/20/2020,32.27847887,-111.0232028,344,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/20/2020,32.22860463,-110.8698702,12,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/20/2020,32.20854554,-110.9227674,2,Arizona Sister,Adelpha eulalia,67559,Adelpha,Adelpha eulalia
3/21/2020,32.23308119,-110.9148141,32,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/22/2020,32.24297833,-111.1678783,5,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
3/22/2020,32.22548594,-110.9327047,50,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
3/22/2020,32.161625,-111.0324555,5,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/22/2020,32.29673833,-110.93673,8,Arizona Sister,Adelpha eulalia,67559,Adelpha,Adelpha eulalia
3/24/2020,32.23288086,-110.9003414,11,,Atlides halesus,59128,Atlides,Atlides halesus
3/24/2020,32.28471111,-111.1355167,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/24/2020,32.24679049,-110.9289336,12,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
3/25/2020,32.20411616,-110.9895738,117,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
3/26/2020,32.27932966,-111.1690088,563,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
3/28/2020,32.3163265,-110.8109952,606,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/28/2020,32.23936944,-110.7657639,,White Checkered-Skipper,Burnsius albescens,1038405,Burnsius,Burnsius albescens
3/28/2020,32.24033889,-110.7598389,,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
3/28/2020,32.23972778,-110.7645417,,White Checkered-Skipper,Burnsius albescens,1038405,Burnsius,Burnsius albescens
3/28/2020,32.24068889,-110.7591917,,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/28/2020,32.23736944,-110.7692833,,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/28/2020,32.23954722,-110.7651778,,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/28/2020,32.23991667,-110.7620222,,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
3/29/2020,32.26271196,-111.0304342,65,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/29/2020,32.24060669,-110.93637,3,Juniper Hairstreak,Callophrys gryneus,84239,Callophrys,Callophrys gryneus
3/29/2020,32.24342167,-111.167555,5,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
3/29/2020,32.19052021,-110.757887,24,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
3/31/2020,32.21103903,-110.8375106,10,White Checkered-Skipper,Burnsius albescens,1038405,Burnsius,Burnsius albescens
4/1/2020,32.22927293,-110.7824404,23,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/1/2020,32.24250833,-111.167625,5,Arizona Powdered-Skipper,Systasea zampa,204771,Systasea,Systasea zampa
4/2/2020,32.19771167,-110.7352367,5,Bordered Patch,Chlosyne lacinia,68240,Chlosyne,Chlosyne lacinia
4/2/2020,32.2327365,-110.9001154,196,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/2/2020,32.2327365,-110.9001154,196,Arizona Powdered-Skipper,Systasea zampa,204771,Systasea,Systasea zampa
4/2/2020,32.2327365,-110.9001154,196,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
4/2/2020,32.19756223,-110.7354958,43,Black Swallowtail,Papilio polyxenes,58523,Papilio,Papilio polyxenes
4/2/2020,32.20766018,-110.7286329,189,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/3/2020,32.27678465,-110.875979,65,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/4/2020,32.28202167,-110.73005,,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/5/2020,32.24277167,-110.872275,65,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/6/2020,32.24225052,-110.7977977,621,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/6/2020,32.22824185,-110.7804143,32,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/6/2020,32.24069136,-110.7978027,756,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/6/2020,32.309582,-110.8231912,194,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/6/2020,32.28180167,-110.73001,,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/6/2020,32.28180167,-110.73001,,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/7/2020,32.22921422,-110.7823988,45,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/7/2020,32.24031333,-110.862625,65,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/8/2020,32.21847222,-110.7032472,,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/8/2020,32.22422778,-110.7043861,,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
4/8/2020,32.23354444,-110.7041722,,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/8/2020,32.22161667,-110.7061944,,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/8/2020,32.23150556,-110.7040306,,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/8/2020,32.21853611,-110.70575,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/8/2020,32.2761489,-110.7810923,977,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/9/2020,32.2745943,-110.9037221,266,Small Checkered-Skipper,Pyrgus scriptura,122363,Pyrgus,Pyrgus scriptura
4/9/2020,32.20237537,-111.073328,315,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/10/2020,32.23968333,-110.7983098,414,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/10/2020,32.23968333,-110.7983098,414,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
4/10/2020,32.24226865,-110.7978191,621,Dark Buckeye,Junonia nigrosuffusa,1021511,Junonia,Junonia nigrosuffusa
4/10/2020,32.28802162,-111.123819,71,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/12/2020,32.23292714,-110.9002933,5,,Vanessa annabella,50786,Vanessa,Vanessa annabella
4/12/2020,32.23307443,-110.900241,10,,Junonia coenia,48505,Junonia,Junonia coenia
4/12/2020,32.27486687,-110.7440931,61,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/12/2020,32.28074651,-110.7418186,61,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/12/2020,32.27466902,-110.7445437,31,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/12/2020,32.26187749,-111.1646683,1052,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/14/2020,32.21709879,-111.1194358,244,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/14/2020,32.23773129,-110.7980981,621,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
4/15/2020,32.18478833,-110.7192617,5,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/17/2020,32.24169918,-110.7979987,500,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/17/2020,32.23048333,-110.9521633,,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
4/17/2020,32.2328814,-110.9003226,202,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/17/2020,32.2328814,-110.9003226,202,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
4/17/2020,32.24811667,-110.949555,6,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/17/2020,32.262662,-111.030653,,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/17/2020,32.29255416,-111.1473346,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/18/2020,32.20692561,-110.986889,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/19/2020,32.23829395,-110.7982483,621,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
4/19/2020,32.23829395,-110.7982483,621,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/19/2020,32.23829395,-110.7982483,621,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/19/2020,32.23829395,-110.7982483,621,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/19/2020,32.28559348,-111.1169635,66,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/19/2020,32.24678263,-110.9288921,6,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/19/2020,32.18305568,-110.9331806,210,Small Checkered-Skipper,Pyrgus scriptura,122363,Pyrgus,Pyrgus scriptura
4/19/2020,32.18305568,-110.9331806,210,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/20/2020,32.25570602,-110.7335509,35,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/20/2020,32.25573297,-110.7329835,4,Variegated Fritillary,Euptoieta claudia,68244,Euptoieta,Euptoieta claudia
4/20/2020,32.25569668,-110.7332168,4,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/21/2020,32.20745133,-110.9862786,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/21/2020,32.24232312,-110.7979049,621,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/21/2020,32.23031775,-110.9411227,10,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/21/2020,32.24885919,-110.7337132,15,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/21/2020,32.25688914,-110.7315104,15,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/21/2020,32.2451731,-110.7338363,15,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/22/2020,32.25563638,-110.7332261,16,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/22/2020,32.21921667,-110.9553917,10,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2020,32.27900135,-111.0239963,74,American Lady,Vanessa virginiensis,48549,Vanessa,Vanessa virginiensis
4/23/2020,32.27928254,-111.0252409,158,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/23/2020,32.278701,-111.0241918,92,Mourning Cloak,Nymphalis antiopa,56832,Nymphalis,Nymphalis antiopa
4/23/2020,32.27942057,-111.0216638,73,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/23/2020,32.2814008,-110.7302855,263,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/23/2020,32.31089539,-110.7357678,61,Dymasia dymas,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/23/2020,32.31034869,-110.7358776,31,Dymasia dymas,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/23/2020,32.32201667,-111.0286862,7,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/24/2020,32.30139443,-110.9732595,2,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/24/2020,32.23184713,-110.9537689,18,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/24/2020,32.24584167,-110.9333283,5,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/25/2020,32.32093,-111.0276028,21,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/25/2020,32.27890432,-111.0265545,125,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/25/2020,32.261825,-110.8776383,6,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/26/2020,32.21970918,-110.8337619,65,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/26/2020,32.29297779,-110.7180074,7,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/26/2020,32.29292748,-110.7179916,22,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/26/2020,32.28898495,-110.7305946,15,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
4/26/2020,32.28500776,-110.7366885,61,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/26/2020,32.2869669,-110.7336415,61,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/26/2020,32.2867855,-110.733427,61,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/26/2020,32.28758366,-110.7325257,61,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/26/2020,32.28967425,-110.729865,15,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
4/26/2020,32.28913006,-110.7303371,15,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/26/2020,32.28613246,-110.7347573,61,Lupine Blue,Icaricia lupini,117360,Icaricia,Icaricia lupini
4/26/2020,32.28551569,-110.7357015,61,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/26/2020,32.28472432,-110.7367797,8,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/26/2020,32.28547941,-110.735959,61,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
4/26/2020,32.28645898,-110.7343282,61,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/26/2020,32.1820797,-110.9343852,263,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/27/2020,32.2380018,-110.9146814,285,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/27/2020,32.23840283,-110.7982483,621,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/27/2020,32.23840283,-110.7982483,621,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/27/2020,32.23840283,-110.7982483,621,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/27/2020,32.23840283,-110.7982483,621,Western Pygmy-Blue,Brephidium exilis,53843,Brephidium,Brephidium exilis
4/27/2020,32.23840283,-110.7982483,621,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/27/2020,32.23840283,-110.7982483,621,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/27/2020,32.25556135,-110.7331725,4,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/27/2020,32.24585,-110.9336,5,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/28/2020,32.24042395,-110.7310654,31,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
4/28/2020,32.25572634,-110.7336217,61,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
4/28/2020,32.2455419,-110.73616,31,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/28/2020,32.24766891,-110.7341001,15,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/28/2020,32.24083741,-110.7345936,122,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
4/28/2020,32.24063789,-110.7321904,122,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/28/2020,32.24056202,-110.7284466,61,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/28/2020,32.25100461,-110.7352159,31,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
4/28/2020,32.24029691,-110.7298515,31,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/28/2020,32.24140401,-110.7366965,31,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/28/2020,32.24105917,-110.735409,31,Orange Sulphur,Colias eurytheme,58532,Colias,Colias eurytheme
4/28/2020,32.2407438,-110.7273684,61,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
4/28/2020,32.2,-110.88,,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/28/2020,32.24582167,-110.9334417,5,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
4/30/2020,32.21925,-110.9553967,10,Checkered White,Pontia protodice,59119,Pontia,Pontia protodice
4/30/2020,32.23286811,-110.9003218,22,,Icaricia lupini,117360,Icaricia,Icaricia lupini
4/30/2020,32.23305041,-110.9001467,10,,Nathalis iole,51773,Nathalis,Nathalis iole
4/30/2020,32.23286723,-110.900367,22,,Ministrymon leda,225163,Ministrymon,Ministrymon leda
4/30/2020,32.21257327,-110.7846403,444,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/2/2020,32.21980333,-110.834075,16,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
5/2/2020,32.2850828,-110.7360863,100,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
5/3/2020,32.27185583,-111.05561,4208,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
5/3/2020,32.24522,-110.8763283,,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
5/3/2020,32.261745,-110.8778533,4,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
