observed_on_string,observed_on,tag_list,description,captive_cultivated,oauth_application_id,latitude,longitude,geoprivacy,taxon_geoprivacy,positioning_method,scientific_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
2018/09/22 10:41 AM MST,9/22/2018,"Arizona, Pima Co., Ajo",,FALSE,,32.37069,-112.8659617,,,,Forsebia cinis,Insecta,354225,Forsebia,Forsebia cinis
2018/09/23 7:27 AM MST,9/23/2018,"Arizona, Pima Co., Ajo",,FALSE,,32.33829167,-112.8484733,,,,Digrammia colorata,Insecta,362412,Digrammia,Digrammia colorata
Sat Sep 15 2018 17:58:32 GMT-0700 (MST),9/15/2018,,,FALSE,3,32.22550333,-110.9326783,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Fri Sep 28 2018 10:15:06 GMT-0700 (MST),9/28/2018,,,FALSE,3,32.32583667,-110.7005783,,,,Copaeodes aurantiaca,Insecta,129415,Copaeodes,Copaeodes aurantiaca
2018/09/23 8:06 AM MST,9/23/2018,"Arizona, Pima Co., Ajo","A common butterfly, but so nice to find when freshly eclosed.",FALSE,,32.34059,-112.85237,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
Sat Sep 29 2018 07:15:36 GMT-0700 (MST),9/29/2018,,,FALSE,3,32.22495042,-110.9531275,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2016/11/13 12:51 PM MST,11/13/2016,,,FALSE,,32.39291076,-111.1383948,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
Sat Sep 29 2018 12:08:38 GMT-0700 (MST),9/29/2018,,,FALSE,3,32.26162412,-110.8777036,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Sun Sep 30 2018 10:54:03 GMT-0700 (MST),9/30/2018,,Copulating on the ground beneath citrus trees. ,FALSE,3,32.24657833,-110.9288783,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
17-Apr-08,4/17/2008,"arizona, milagro, sonoran, desert, manduca, rustica, Manduca rustica moth",The big Rustic Manduca sphinx lives on our desert willow,FALSE,,32.262567,-111.030063,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
20-Apr-05,4/20/2005,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, taxonomy:binomial=Phoebis sennae, EOL, Pie: Phoebis sennae 15",Phoebis sennae - Cloudless Sulphur Milagro AZ,FALSE,,32.262567,-111.030063,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
25-Apr-11,4/25/2011,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, taxonomy:binomial=Papilio cresphontes, EOL, Pap: Papilio cresphontes pupa 2","Giant Swallowtail pupa, Milagro AZ",FALSE,,32.262567,-111.030063,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2-Oct-09,10/2/2009,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, Nymphalidae, Monarch, Queen, taxonomy:binomial=Danaus plexippus, milagro, Nymphalidae: Danaus plexippus & D gilippus","Monarch (top) &amp; Queen, Milagro AZ",FALSE,,32.262567,-111.030063,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
25-Aug-08,8/25/2008,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, Lycaenidae, taxonomy:binomial=Atlides halesus, Giant purple hairstreak, milagro, EOL, Lycaenidae: Atlides halesus 3","Great purple hairstreak, Milagro, AZ",FALSE,,32.262567,-111.030063,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
9-Aug-08,8/9/2008,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, Nymphalidae, Milagro, Tiny Checkerspot, copulation, sex, taxonomy:binomial=Dymasia dymas, EOL, Nymphalidae: Dymasia dymas 2","Tiny Checkerspot mating, Milagro AZ. Distinguished from Elada Checkerspot by lack of orange margin on ventral hindwing.",FALSE,,32.262567,-111.030063,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
26-Sep-05,9/26/2005,"USA, Arizona, insecta, lepidoptera, butterfly, david bygott, taxonomy:binomial=Agraulis vanillae, larva, caterpillar, Gulf fritillary, milagro, EOL, Nymphalidae: Agraulis vanillae larvae 05","Gulf fritillary caterpillars on passion vine, Milagro, AZ",FALSE,,32.262567,-111.030063,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
10-Mar-13,3/10/2013,"USA, arizona, tucson, Pima orange-tip, Pieridae, butterfly, cethura, pima, taxonomy:binomial=Anthocharis cethura pima, Pieridae: Anthocharis cethura pima","Pima orange-tip butterfly, Milagro AZ",FALSE,,32.262856,-111.031785,,,,Anthocharis cethura pima,Insecta,312382,Anthocharis,Anthocharis cethura
Mon Oct 01 2018 11:37:39 GMT-0700 (MST),10/1/2018,,,FALSE,3,32.24403039,-111.1667548,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
Sun Sep 30 2018 10:59:42 GMT-0700 (MST),9/30/2018,,,FALSE,3,32.24263833,-111.1678383,,,,Harrisina metallica,Insecta,209426,Harrisina,Harrisina metallica
Mon Sep 24 2018 07:30:39 GMT-0700 (MST),9/24/2018,,,FALSE,3,32.30992833,-110.9621967,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Tue Oct 02 2018 15:17:57 GMT-0700 (MST),10/2/2018,,,FALSE,3,32.24208,-111.1672367,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018/10/02 4:42 PM MST,10/2/2018,,,FALSE,,32.39198878,-110.9902744,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
26-Sep-18,9/26/2018,,,FALSE,,32.24367725,-111.167026,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018/09/30 7:45 AM MST,9/30/2018,,"Huge larva, guessing Manduca. Nearby Tecoma alata bush had leaves stripped; possible host plant. We have no Datura in the yard and our tomatoes are ok.",FALSE,,32.2383511,-110.9421226,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2018/09/30 7:45 AM MST,9/30/2018,,,FALSE,,32.2384203,-110.9421038,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2018/10/06 2:27 AM HST,10/6/2018,,,FALSE,,32.23250305,-110.9747159,,,,Erinnyis obscura,Insecta,143825,Erinnyis,Erinnyis obscura
Sun Oct 07 2018 17:38:56 GMT-0700 (MST),10/7/2018,,,FALSE,3,32.26330154,-110.9686803,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
2018/10/07 1:48 PM MST,10/7/2018,,,FALSE,,32.39212778,-111.136236,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
2018/10/07 1:49 PM MST,10/7/2018,,,FALSE,,32.39212778,-111.136236,,,,Nathalis iole,Insecta,51773,Nathalis,Nathalis iole
2018-10-09 2:54:02 PM MST,10/9/2018,,,FALSE,2,32.23127365,-110.9509888,,,gps,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018-10-09 10:34:11 AM PDT,10/9/2018,,,FALSE,2,32.33997187,-110.7800154,,,gps,Papilio multicaudata,Insecta,68263,Papilio,Papilio multicaudata
2018-08-09 9:06:39 AM PDT,8/9/2018,,,FALSE,2,32.33627822,-110.7668829,,,gps,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Wed Oct 10 2018 19:01:50 GMT-0700 (MST),10/10/2018,,,FALSE,3,32.30267833,-111.0153722,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2018/10/11 9:57 AM UTC,10/11/2018,,,FALSE,,32.33743629,-110.6934283,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Thu Oct 11 2018 13:36:04 GMT-0700 (MST),10/11/2018,,,FALSE,3,32.26160416,-110.877839,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018-10-12 11:32:03 AM MST,10/12/2018,,,FALSE,2,32.23090117,-110.9529487,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
Fri Oct 12 2018 11:28:10 GMT-0700 (MST),10/12/2018,,,FALSE,3,32.230555,-110.95202,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
4-Jun-11,6/4/2011,,,FALSE,,32.4330096,-110.911736,,,,Micrathetis costiplaga,Insecta,423682,Micrathetis,Micrathetis costiplaga
28-Aug-18,8/28/2018,"AZ, Achalarus, Achalarus casica, Arizona, Arizona 2018, Arthropod, Arthropoda, Butterfly, Desert Cloudywing, Dicot Skippers, Eudaminae, Hesperiidae, Hodges#3905, Insect, Insecta, Lepidoptera, Mount Lemmon, Papilionoidea, Pima County, casica, loc_public, vis_everyone, Desert Cloudywing (Achalarus casica)","Mount Lemmon area, Pima County, Arizona",FALSE,,32.344708,-110.71773,,,,Achalarus casica,Insecta,128085,Achalarus,Achalarus casica
Sun Oct 14 2018 16:30:12 GMT-0700 (MST),10/14/2018,,,FALSE,3,32.24091085,-112.7626597,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018/10/14 2:18 PM HST,10/14/2018,,,FALSE,,32.39395582,-111.1318847,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
2018/10/14 2:20 PM HST,10/14/2018,,,FALSE,,32.39384711,-111.1321314,,,,Chlosyne lacinia,Insecta,68240,Chlosyne,Chlosyne lacinia
Mon Oct 15 2018 09:34:23 GMT-0700 (MST),10/15/2018,,,FALSE,3,32.24387573,-111.1685908,,,,Battus philenor,Insecta,49972,Battus,Battus philenor
Mon Oct 15 2018 11:01:49 GMT-0700 (MST),10/15/2018,,,FALSE,3,32.23707096,-110.9568834,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Mon Oct 15 2018 20:18:25 GMT-0700 (MST),10/15/2018,,It looks to be this type of moth because of the similar pattern on the wings.,FALSE,3,32.27395141,-111.027549,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Fri Oct 12 2018 11:28:44 GMT-0700 (MST),10/12/2018,,"Based on the name of the butterfly, such as “tiger”, 
maybe it relates to the striped pattern along the caterpillar’s body.",FALSE,3,32.23054096,-110.9520158,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018/10/15 1:17 PM HST,10/15/2018,,,FALSE,,32.27919971,-110.9324837,,,,Asterocampa celtis,Insecta,68264,Asterocampa,Asterocampa celtis
Tue Oct 16 2018 13:02:35 GMT-0700 (MST),10/16/2018,,Dead specimen. ,FALSE,3,32.26661667,-110.8896167,,,,Antheraea oculea,Insecta,213748,Antheraea,Antheraea oculea
2018-10-16 10:45:33 AM MST,10/16/2018,,,FALSE,2,32.24860319,-110.9084425,,,gps,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
Fri Oct 12 2018 11:27:25 GMT-0700 (MST),10/12/2018,,,FALSE,3,32.23048,-110.9519583,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018-10-12 11:28:26 AM MST,10/12/2018,,,FALSE,2,32.23047638,-110.9519348,,,gps,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
19-Oct-18,10/19/2018,,,FALSE,,32.2328814,-110.9003226,,,,Euptoieta claudia,Insecta,68244,Euptoieta,Euptoieta claudia
16-Apr-15,4/16/2015,,,FALSE,195,32.3222977,-110.8098122,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
16-Apr-15,4/16/2015,,,FALSE,195,32.3222977,-110.8098122,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
22-Jul-06,7/22/2006,"Mount Lemmon, AZ, Lepidoptera, Butterfly, Tiny Checkerspot","Mount Lemmon, AZ",FALSE,,32.393166,-110.704495,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
2018/10/18 2:38 PM HST,10/18/2018,,,FALSE,,32.23260084,-110.9747978,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
22-Jul-06,7/22/2006,"Mount Lemmon, AZ, Lepidoptera, Butterfly, Skipper, Hesperiidae, Common/White Checkered-Skipper","Mount Lemmon, AZ",FALSE,,32.392535,-110.702558,,,,Burnsius communis,Insecta,1038408,Burnsius,Burnsius communis
5-Apr-15,4/5/2015,,,FALSE,195,32.3222977,-110.8098122,,,,Lerodea arabus,Insecta,223527,Lerodea,Lerodea arabus
3-Apr-15,4/3/2015,,,FALSE,195,32.3222977,-110.8098122,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
29-Mar-15,3/29/2015,,,FALSE,195,32.3163727,-110.7100543,,,,Celastrina echo,Insecta,52484,Celastrina,Celastrina echo
29-Mar-15,3/29/2015,,,FALSE,195,32.3163727,-110.7100543,,,,Atrytonopsis pittacus,Insecta,214598,Atrytonopsis,Atrytonopsis pittacus
23-Mar-15,3/23/2015,,,FALSE,195,32.2803259,-110.7302352,,,,Copaeodes aurantiaca,Insecta,129415,Copaeodes,Copaeodes aurantiaca
8-Apr-14,4/8/2014,,,FALSE,195,32.3222977,-110.8098122,,,,Nathalis iole,Insecta,51773,Nathalis,Nathalis iole
26-Mar-13,3/26/2013,,,FALSE,195,32.3222977,-110.8098122,,,,Heliopyrgus domicella,Insecta,148518,Heliopetes,Heliopyrgus domicella
26-Mar-13,3/26/2013,,,FALSE,195,32.3222977,-110.8098122,,,,Systasea zampa,Insecta,204771,Systasea,Systasea zampa
9-Sep-12,9/9/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Hemiargus ceraunus,Insecta,69940,Hemiargus,Hemiargus ceraunus
9-Sep-12,9/9/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Calephelis arizonensis,Insecta,182712,Calephelis,Calephelis arizonensis
9-Sep-12,9/9/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
9-Sep-12,9/9/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
9-Sep-12,9/9/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Cogia hippalus,Insecta,142636,Cogia,Cogia hippalus
3-Apr-12,4/3/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
2-Apr-12,4/2/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Atrytonopsis pittacus,Insecta,214598,Atrytonopsis,Atrytonopsis pittacus
3-Apr-12,4/3/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Texola perse,Insecta,520375,Texola,Texola perse
2018/08/25 11:11 AM MST,8/25/2018,,,FALSE,,32.2328814,-110.9003226,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
25-Mar-12,3/25/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Cogia hippalus,Insecta,142636,Cogia,Cogia hippalus
25-Mar-12,3/25/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
22-Mar-12,3/22/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Phyciodes mylitta,Insecta,59176,Phyciodes,Phyciodes mylitta
25-Mar-12,3/25/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Erynnis juvenalis clitus,Insecta,312247,Erynnis,Erynnis juvenalis
25-Mar-12,3/25/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Staphylus ceos,Insecta,132077,Staphylus,Staphylus ceos
Sun Oct 21 2018 08:17:28 GMT-0700 (MST),10/21/2018,,,FALSE,3,32.38571167,-111.1189417,,,,Estigmene acrea,Insecta,121612,Estigmene,Estigmene acrea
22-Mar-12,3/22/2012,,,FALSE,195,32.271388,-110.900553,,,,Callophrys gryneus,Insecta,84239,Callophrys,Callophrys gryneus
22-Mar-12,3/22/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Echinargus isola,Insecta,118914,Echinargus,Echinargus isola
22-Mar-12,3/22/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Celotes nessus,Insecta,174535,Celotes,Celotes nessus
Sun Oct 21 2018 15:15:43 GMT-0700 (MST),10/21/2018,,,FALSE,3,32.23126317,-110.9534706,,,,Harrisina metallica,Insecta,209426,Harrisina,Harrisina metallica
20-Mar-12,3/20/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
14-Mar-12,3/14/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Anthocharis cethura,Insecta,199298,Anthocharis,Anthocharis cethura
13-Mar-12,3/13/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
13-Mar-12,3/13/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Callophrys gryneus,Insecta,84239,Callophrys,Callophrys gryneus
13-Mar-12,3/13/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Chlosyne acastus,Insecta,68278,Chlosyne,Chlosyne acastus
13-Mar-12,3/13/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Anthocharis cethura,Insecta,199298,Anthocharis,Anthocharis cethura
13-Mar-12,3/13/2012,,,FALSE,195,32.3163727,-110.7100543,,,,Papilio multicaudata,Insecta,68263,Papilio,Papilio multicaudata
9-Mar-12,3/9/2012,,,FALSE,195,32.4330096,-110.911736,,,,Echinargus isola,Insecta,118914,Echinargus,Echinargus isola
9-Mar-12,3/9/2012,,,FALSE,195,32.4330096,-110.911736,,,,Dymasia dymas,Insecta,68249,Dymasia,Dymasia dymas
8-Mar-12,3/8/2012,,,FALSE,195,32.3222977,-110.8098122,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
2017/04/11 12:26 PM HST,4/11/2017,,,FALSE,,32.26944098,-110.6419928,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
28-Mar-09,3/28/2009,,,FALSE,195,32.3222977,-110.8098122,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2018/10/19 9:30 AM MST,10/19/2018,,,FALSE,,32.2328814,-110.9003226,,,,Texola perse,Insecta,520375,Texola,Texola perse
Mon Oct 22 2018 22:40:05 GMT-0700 (MST),10/22/2018,,,FALSE,3,32.25220833,-110.9988417,,,,Herpetogramma bipunctalis,Insecta,330488,Herpetogramma,Herpetogramma bipunctalis
Tue Oct 23 2018 17:30:58 GMT-0700 (MST),10/23/2018,,,FALSE,3,32.27064853,-110.9537066,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2018/10/15 9:54 AM MST,10/15/2018,,,FALSE,,32.23496093,-110.8527331,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018/10/15 1:48 PM MST,10/15/2018,,,FALSE,,32.23492758,-110.8527385,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018-10-24 2:48:27 PM MST,10/24/2018,,,FALSE,2,32.23186493,-110.9538422,,,gps,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2018-10-24 4:57:39 PM MST,10/24/2018,,,FALSE,2,32.37252045,-112.8705597,,,gps,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2018/10/25 10:34 AM UTC,10/25/2018,,,FALSE,,32.2726153,-110.90073,,,,Spoladea recurvalis,Insecta,52043,Spoladea,Spoladea recurvalis
Fri Oct 26 2018 16:24:16 GMT-0700 (MST),10/26/2018,,Not sure if the species is correct ,FALSE,3,32.22813833,-110.967155,,,,Pyralis farinalis,Insecta,199870,Pyralis,Pyralis farinalis
2018/10/26 11:33 AM UTC,10/26/2018,,,FALSE,,32.31636549,-110.8203289,,,,Euptoieta claudia,Insecta,68244,Euptoieta,Euptoieta claudia
2018/10/21 9:36 AM UTC,10/21/2018,,,FALSE,,32.42372761,-110.9126745,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Sat Oct 27 2018 19:36:05 GMT-0700 (MST),10/27/2018,,,FALSE,3,32.34028465,-110.9652311,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018-10-28 4:31:02 PM MST,10/28/2018,,,FALSE,2,32.3724556,-112.8705902,,,gps,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
2018-10-28 4:30:24 PM MST,10/28/2018,,,FALSE,2,32.3724556,-112.8705902,,,gps,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
Sun Oct 28 2018 10:49:39 GMT-0700 (MST),10/28/2018,,,FALSE,3,32.24045683,-110.936466,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Wed Oct 24 2018 13:27:58 GMT-0700 (MST),10/24/2018,,,FALSE,3,32.42878148,-110.7166828,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018-10-29 9:52:24 AM MST,10/29/2018,,Several found on desert milkweed plants. Between 2.5-4cm in length. ,FALSE,2,32.23050508,-110.9522977,,,gps,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Tue Oct 30 2018 11:37:08 GMT-0700 (MST),10/30/2018,,,FALSE,3,32.27062875,-110.9538099,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
Tue Oct 30 2018 11:34:57 GMT-0700 (MST),10/30/2018,,,FALSE,3,32.2706096,-110.9536229,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
2010/09/16 9:03 AM MST,9/16/2010,,,FALSE,,32.338703,-110.689122,,,,Urbanus dorantes,Insecta,51311,Urbanus,Urbanus dorantes
2010/09/16 9:08 AM MST,9/16/2010,,,FALSE,,32.338431,-110.689144,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
2010/09/23 11:50 AM MST,9/23/2010,,,FALSE,,32.254896,-111.161223,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Wed Oct 31 2018 12:00:58 GMT-0700 (MST),10/31/2018,,,FALSE,3,32.31063242,-110.8203061,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
2010/09/29 9:35 AM MST,9/29/2010,,,FALSE,,32.303352,-110.803406,,,,Ministrymon leda,Insecta,225163,Ministrymon,Ministrymon leda
30-Oct-18,10/30/2018,,,FALSE,2,32.28707254,-110.7898011,,,gps,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2008/03/19 11:32 PM MST,3/19/2008,,,FALSE,,32.366541,-110.915458,,,,Pontia sisymbrii,Insecta,59118,Pontia,Pontia sisymbrii
2008/03/19 11:32 PM MST,3/19/2008,,,FALSE,,32.366541,-110.915458,,,,Papilio multicaudata,Insecta,68263,Papilio,Papilio multicaudata
2018-11-02 10:26:33 AM MST,11/2/2018,,A Queen mounted on a Greg's Mistflower.,FALSE,2,32.2444924,-111.0649575,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018-11-02 10:44:01 AM PDT,11/2/2018,,,FALSE,2,32.32781476,-110.801406,,,gps,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2-Nov-18,11/2/2018,,Many of these tiny guys flying about our amaranth.,FALSE,2,32.22333145,-110.952774,,,gps,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2018/11/02 2:48 PM MST,11/2/2018,,,FALSE,,32.2328814,-110.9003226,,,,Asterocampa celtis,Insecta,68264,Asterocampa,Asterocampa celtis
2018/11/02 4:33 PM MST,11/2/2018,,,FALSE,,32.48534053,-110.8864546,,open,,Strymon istapa,Insecta,132553,Strymon,Strymon istapa
Fri Nov 02 2018 20:14:44 GMT-0700 (MST),11/2/2018,,,FALSE,3,32.31287703,-111.1103267,obscured,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2018-11-03 1:26:27 PM MST,11/3/2018,,,FALSE,2,32.22343445,-110.9530411,,,gps,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018/11/03 12:38 PM UTC,11/3/2018,,,FALSE,,32.26151428,-110.8714267,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
Sat Nov 03 2018 13:47:45 GMT-0700 (MST),11/3/2018,,,FALSE,3,32.41445903,-110.8718238,,,,Adelpha eulalia,Insecta,67559,Adelpha,Adelpha eulalia
2018/10/27 8:24 AM MST,10/27/2018,,,FALSE,,32.39195254,-110.9902744,,,,Antigastra catalaunalis,Insecta,52041,Antigastra,Antigastra catalaunalis
Sun Nov 04 2018 14:39:00 GMT-0700 (MST),11/4/2018,,,FALSE,3,32.46143931,-111.1179855,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Sun Nov 04 2018 14:06:15 GMT-0700 (MST),11/4/2018,,,FALSE,3,32.22537167,-110.9326467,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018-11-04 12:01:17 PM MST,11/4/2018,,,FALSE,2,32.35694841,-110.9365075,,,gps,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Mon Nov 05 2018 13:38:02 GMT-0700 (MST),11/5/2018,,,FALSE,3,32.26809086,-110.8503144,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018/11/04 11:10 AM PST,11/4/2018,,,FALSE,,32.33750534,-110.6909222,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2018/11/04 9:21 AM PST,11/4/2018,,,FALSE,,32.24356279,-110.6850041,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2018-08-03 7:20:47 AM MST,8/3/2018,,"Female, freshly emerged",FALSE,2,32.2350862,-110.8527302,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2018/11/05 7:15 PM MST,11/5/2018,,,FALSE,,32.39195254,-110.9903281,,,,Synchlora frondaria,Insecta,207924,Synchlora,Synchlora frondaria
Tue Nov 06 2018 16:28:51 GMT-0700 (MST),11/6/2018,,,FALSE,3,32.26178333,-110.87777,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Thu Nov 08 2018 09:04:01 GMT-0700 (MST),11/8/2018,,,FALSE,3,32.26217,-111.0314638,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Thu Nov 08 2018 16:21:23 GMT-0700 (MST),11/8/2018,,,FALSE,3,32.33931667,-110.9817967,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2018-11-09 12:47:59 PM MST,11/9/2018,,,FALSE,2,32.23126984,-110.9508514,,,gps,Uresiphita reversalis,Insecta,121716,Uresiphita,Uresiphita reversalis
2018-10-06 10:28:42 PM MST,10/6/2018,,Found her near my home around dusk for a week straight. Kinda cool,FALSE,2,32.2246443,-110.9536693,,,gps,Hyles lineata,Insecta,49348,Hyles,Hyles lineata
